timestamp,LF_angle,LF_velocity,RF_angle,RF_velocity,LB_angle,LB_velocity,RB_angle,RB_velocity,Robot-VX,Robot-VY,Robot-Rot
1.692772e-05,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,0.0,0.0,0.0
8.82149e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.525879e-05,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,0.0,0.0,0.0
9.05991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.716613e-05,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,0.0,0.0,0.0
7.86781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5974040000000003e-05,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,0.0,0.0,0.0
8.10623e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.621246e-05,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,0.0,0.0,0.0
8.10623e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.78814e-05,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,0.0,0.0,0.0
8.82149e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.764298e-05,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,0.0,0.0,0.0
8.82149e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5974040000000003e-05,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,0.0,0.0,0.0
7.86781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.716614e-05,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,0.0,0.0,0.0
8.10623e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7404550000000003e-05,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,0.0,0.0,0.0
8.10623e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.692772e-05,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,0.0,0.0,0.0
7.86781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.573562e-05,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,0.0,0.0,0.0
7.86781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.692772e-05,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,0.0,0.0,0.0
7.86781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.00272e-05,1.00136e-05,1.00136e-05,1.00136e-05,1.00136e-05,1.00136e-05,1.00136e-05,1.00136e-05,1.00136e-05,0.0,0.0,0.0
1.00136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9311920000000002e-05,9.29832e-06,9.29832e-06,9.29832e-06,9.29832e-06,9.29832e-06,9.29832e-06,9.29832e-06,9.29832e-06,0.0,0.0,0.0
9.29832e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.811983e-05,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,8.10623e-06,0.0,0.0,0.0
8.10623e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.716614e-05,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,0.0,0.0,0.0
9.05991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.502037e-05,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,0.0,0.0,0.0
8.82149e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.811982e-05,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,0.0,0.0,0.0
9.05991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.692772e-05,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,0.0,0.0,0.0
9.05991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.716614e-05,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,0.0,0.0,0.0
9.05991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.692772e-05,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,0.0,0.0,0.0
9.05991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.573562e-05,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,0.0,0.0,0.0
7.86781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.78814e-05,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,0.0,0.0,0.0
9.05991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.00272e-05,1.00136e-05,1.00136e-05,1.00136e-05,1.00136e-05,1.00136e-05,1.00136e-05,1.00136e-05,1.00136e-05,0.0,0.0,0.0
1.00136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7642969999999998e-05,9.77516e-06,9.77516e-06,9.77516e-06,9.77516e-06,9.77516e-06,9.77516e-06,9.77516e-06,9.77516e-06,0.0,0.0,0.0
9.77516e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.692772e-05,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,0.0,0.0,0.0
7.86781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.78814e-05,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,0.0,0.0,0.0
9.05991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.573562e-05,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,0.0,0.0,0.0
7.86781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8835089999999998e-05,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,0.0,0.0,0.0
8.82149e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.573562e-05,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,0.0,0.0,0.0
7.86781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.573562e-05,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,0.0,0.0,0.0
7.86781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.78814e-05,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,0.0,0.0,0.0
9.05991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4781949999999998e-05,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,8.82149e-06,0.0,0.0,0.0
8.82149e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.621247e-05,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,9.05991e-06,0.0,0.0,0.0
9.05991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.716613e-05,9.29832e-06,9.29832e-06,9.29832e-06,9.29832e-06,9.29832e-06,9.29832e-06,9.29832e-06,9.29832e-06,0.0,0.0,0.0
9.29832e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.692772e-05,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,7.86781e-06,0.0,0.0,0.0
